StartTime,EndTime,Name,SessionId,SceneName
138.62,141.02,config14,20250721171900,HandGestures
142.03,142.03,MediumCubeIsDestroy,20250721171900,HandGestures
156.48,156.48,MediumCubeIsTouch,20250721171915,HandGestures
153.73,156.48,config15,20250721171915,HandGestures
157.49,157.49,MediumCubeIsDestroy,20250721171915,HandGestures
167.46,167.46,BigCubeIsTouch,20250721171926,HandGestures
164.45,167.46,config16,20250721171926,HandGestures
168.46,168.46,BigCubeIsDestroy,20250721171926,HandGestures
174.08,174.08,BigCubeIsTouch,20250721171934,HandGestures
172.28,174.08,config17,20250721171934,HandGestures
175.09,175.09,BigCubeIsDestroy,20250721171934,HandGestures
181.66,181.66,BigCubeIsTouch,20250721171941,HandGestures
179.85,181.66,config18,20250721171941,HandGestures
182.67,182.67,BigCubeIsDestroy,20250721171941,HandGestures
189.00,189.00,BigCubeIsTouch,20250721171948,HandGestures
186.93,189.00,config19,20250721171948,HandGestures
190.00,190.00,BigCubeIsDestroy,20250721171948,HandGestures
195.30,195.30,BigCubeIsTouch,20250721171955,HandGestures
193.26,195.30,config20,20250721171955,HandGestures
196.31,196.31,BigCubeIsDestroy,20250721171955,HandGestures
203.08,203.08,BigCubeIsTouch,20250721172002,HandGestures
200.80,203.08,config21,20250721172002,HandGestures
204.09,204.09,BigCubeIsDestroy,20250721172002,HandGestures
210.16,210.16,BigCubeIsTouch,20250721172010,HandGestures
208.31,210.16,config22,20250721172010,HandGestures
211.17,211.17,BigCubeIsDestroy,20250721172010,HandGestures
216.94,216.94,BigCubeIsTouch,20250721172016,HandGestures
214.77,216.94,config23,20250721172016,HandGestures
217.95,217.95,BigCubeIsDestroy,20250721172016,HandGestures
234.02,234.02,ParallelepipedIsTouch,20250721172032,HandGestures
230.85,234.02,config24,20250721172032,HandGestures
235.03,235.03,ParallelepipedIsDestroy,20250721172032,HandGestures
242.64,242.64,ParallelepipedIsTouch,20250721172042,HandGestures
240.27,242.64,config25,20250721172042,HandGestures
243.64,243.64,ParallelepipedIsDestroy,20250721172042,HandGestures
248.96,248.96,ParallelepipedIsTouch,20250721172049,HandGestures
247.27,248.96,config26,20250721172049,HandGestures
249.96,249.96,ParallelepipedIsDestroy,20250721172049,HandGestures
260.60,260.60,ParallelepipedIsTouch,20250721172059,HandGestures
257.31,260.60,config27,20250721172059,HandGestures
261.60,261.60,ParallelepipedIsDestroy,20250721172059,HandGestures
270.76,270.76,ParallelepipedIsTouch,20250721172109,HandGestures
267.80,270.76,config28,20250721172109,HandGestures
271.77,271.77,ParallelepipedIsDestroy,20250721172109,HandGestures
279.62,279.62,ParallelepipedIsTouch,20250721172118,HandGestures
276.85,279.62,config29,20250721172118,HandGestures
280.63,280.63,ParallelepipedIsDestroy,20250721172118,HandGestures
289.48,289.48,ParallelepipedIsTouch,20250721172129,HandGestures
287.18,289.48,config30,20250721172129,HandGestures
290.49,290.49,ParallelepipedIsDestroy,20250721172129,HandGestures
297.92,297.92,ParallelepipedIsTouch,20250721172137,HandGestures
295.84,297.92,config31,20250721172137,HandGestures
298.93,298.93,ParallelepipedIsDestroy,20250721172137,HandGestures
305.12,305.12,teddyIsTouch,20250721172144,HandGestures
302.75,305.12,config32,20250721172144,HandGestures
306.13,306.13,teddyIsDestroy,20250721172144,HandGestures
314.06,314.06,teddyIsTouch,20250721172151,HandGestures
309.72,314.06,config33,20250721172151,HandGestures
315.07,315.07,teddyIsDestroy,20250721172151,HandGestures
323.62,323.62,teddyIsTouch,20250721172203,HandGestures
321.57,323.62,config34,20250721172203,HandGestures
324.63,324.63,teddyIsDestroy,20250721172203,HandGestures
337.98,337.98,teddyIsTouch,20250721172217,HandGestures
335.27,337.98,config35,20250721172217,HandGestures
338.99,338.99,teddyIsDestroy,20250721172217,HandGestures
346.02,346.02,teddyIsTouch,20250721172224,HandGestures
342.61,346.02,config36,20250721172224,HandGestures
347.03,347.03,teddyIsDestroy,20250721172224,HandGestures
352.88,352.88,teddyIsTouch,20250721172232,HandGestures
350.40,352.88,config37,20250721172232,HandGestures
353.89,353.89,teddyIsDestroy,20250721172232,HandGestures
359.86,359.86,teddyIsTouch,20250721172239,HandGestures
357.70,359.86,config38,20250721172239,HandGestures
360.86,360.86,teddyIsDestroy,20250721172239,HandGestures
366.62,366.62,teddyIsTouch,20250721172246,HandGestures
364.32,366.62,config39,20250721172246,HandGestures
367.63,367.63,teddyIsDestroy,20250721172246,HandGestures
375.10,375.10,MugIsTouch,20250721172253,HandGestures
371.39,375.10,config40,20250721172253,HandGestures
376.11,376.11,MugIsDestroy,20250721172253,HandGestures
382.18,382.18,MugIsTouch,20250721172301,HandGestures
379.70,382.18,config41,20250721172301,HandGestures
383.18,383.18,MugIsDestroy,20250721172301,HandGestures
389.20,389.20,MugIsTouch,20250721172309,HandGestures
387.15,389.20,config42,20250721172309,HandGestures
390.21,390.21,MugIsDestroy,20250721172309,HandGestures
396.02,396.02,MugIsTouch,20250721172315,HandGestures
393.64,396.02,config43,20250721172315,HandGestures
397.03,397.03,MugIsDestroy,20250721172315,HandGestures
402.98,402.98,MugIsTouch,20250721172322,HandGestures
400.17,402.98,config44,20250721172322,HandGestures
403.99,403.99,MugIsDestroy,20250721172322,HandGestures
409.84,409.84,MugIsTouch,20250721172329,HandGestures
407.32,409.84,config45,20250721172329,HandGestures
410.85,410.85,MugIsDestroy,20250721172329,HandGestures
416.90,416.90,MugIsTouch,20250721172336,HandGestures
414.31,416.90,config46,20250721172336,HandGestures
417.90,417.90,MugIsDestroy,20250721172336,HandGestures
423.84,423.84,MugIsTouch,20250721172343,HandGestures
421.28,423.84,config47,20250721172343,HandGestures
424.85,424.85,MugIsDestroy,20250721172343,HandGestures
432.10,432.10,CrackerBoxIsTouch,20250721172350,HandGestures
428.28,432.10,config48,20250721172350,HandGestures
433.12,433.12,CrackerBoxIsDestroy,20250721172350,HandGestures
439.88,439.88,CrackerBoxIsTouch,20250721172359,HandGestures
437.43,439.88,config49,20250721172359,HandGestures
440.89,440.89,CrackerBoxIsDestroy,20250721172359,HandGestures
447.34,447.34,CrackerBoxIsTouch,20250721172406,HandGestures
444.79,447.34,config50,20250721172406,HandGestures
448.35,448.35,CrackerBoxIsDestroy,20250721172406,HandGestures
454.54,454.54,CrackerBoxIsTouch,20250721172414,HandGestures
452.21,454.54,config51,20250721172414,HandGestures
455.54,455.54,CrackerBoxIsDestroy,20250721172414,HandGestures
463.06,463.06,CrackerBoxIsTouch,20250721172420,HandGestures
458.78,463.06,config52,20250721172420,HandGestures
464.06,464.06,CrackerBoxIsDestroy,20250721172420,HandGestures
472.60,472.60,CrackerBoxIsTouch,20250721172431,HandGestures
468.97,472.60,config53,20250721172431,HandGestures
473.61,473.61,CrackerBoxIsDestroy,20250721172431,HandGestures
479.74,479.74,CrackerBoxIsTouch,20250721172439,HandGestures
477.21,479.74,config54,20250721172439,HandGestures
480.74,480.74,CrackerBoxIsDestroy,20250721172439,HandGestures
488.28,488.28,CrackerBoxIsTouch,20250721172447,HandGestures
485.29,488.28,config55,20250721172447,HandGestures
489.29,489.29,CrackerBoxIsDestroy,20250721172447,HandGestures
496.74,496.74,ScissorIsTouch,20250721172454,HandGestures
492.64,496.74,config56,20250721172454,HandGestures
497.75,497.75,ScissorIsDestroy,20250721172454,HandGestures
503.64,503.64,ScissorIsTouch,20250721172503,HandGestures
501.42,503.64,config57,20250721172503,HandGestures
504.65,504.65,ScissorIsDestroy,20250721172503,HandGestures
511.44,511.44,ScissorIsTouch,20250721172510,HandGestures
508.94,511.44,config58,20250721172510,HandGestures
512.44,512.44,ScissorIsDestroy,20250721172510,HandGestures
519.34,519.34,ScissorIsTouch,20250721172518,HandGestures
516.22,519.34,config59,20250721172518,HandGestures
520.35,520.35,ScissorIsDestroy,20250721172518,HandGestures
527.02,527.02,ScissorIsTouch,20250721172526,HandGestures
524.54,527.02,config60,20250721172526,HandGestures
528.03,528.03,ScissorIsDestroy,20250721172526,HandGestures
536.66,536.66,ScissorIsTouch,20250721172534,HandGestures
532.31,536.66,config61,20250721172534,HandGestures
537.67,537.67,ScissorIsDestroy,20250721172534,HandGestures
557.10,557.10,ScissorIsTouch,20250721172556,HandGestures
554.56,557.10,config62,20250721172556,HandGestures
558.11,558.11,ScissorIsDestroy,20250721172556,HandGestures
567.50,567.50,ScissorIsTouch,20250721172605,HandGestures
563.46,567.50,config63,20250721172605,HandGestures
568.51,568.51,ScissorIsDestroy,20250721172605,HandGestures
576.78,576.78,HammerIsTouch,20250721172615,HandGestures
573.55,576.78,config64,20250721172615,HandGestures
577.79,577.79,HammerIsDestroy,20250721172615,HandGestures
584.06,584.06,HammerIsTouch,20250721172623,HandGestures
581.89,584.06,config65,20250721172623,HandGestures
585.07,585.07,HammerIsDestroy,20250721172623,HandGestures
593.20,593.20,HammerIsTouch,20250721172633,HandGestures
591.03,593.20,config66,20250721172633,HandGestures
594.21,594.21,HammerIsDestroy,20250721172633,HandGestures
602.98,602.98,HammerIsTouch,20250721172642,HandGestures
600.47,602.98,config67,20250721172642,HandGestures
603.99,603.99,HammerIsDestroy,20250721172642,HandGestures
610.50,610.50,HammerIsTouch,20250721172650,HandGestures
608.36,610.50,config68,20250721172650,HandGestures
611.52,611.52,HammerIsDestroy,20250721172650,HandGestures
617.52,617.52,HammerIsTouch,20250721172656,HandGestures
614.64,617.52,config69,20250721172656,HandGestures
618.53,618.53,HammerIsDestroy,20250721172656,HandGestures
624.72,624.72,HammerIsTouch,20250721172704,HandGestures
622.15,624.72,config70,20250721172704,HandGestures
625.72,625.72,HammerIsDestroy,20250721172704,HandGestures
631.68,631.68,HammerIsTouch,20250721172711,HandGestures
629.43,631.68,config71,20250721172711,HandGestures
632.69,632.69,HammerIsDestroy,20250721172711,HandGestures
