StartTime,EndTime,Name,SessionId,SceneName
22.20,22.20,SmallCubeIsTouch,20250724140826,HandGestures
19.96,22.20,config0,20250724140826,HandGestures
23.21,23.21,SmallCubeIsDestroy,20250724140826,HandGestures
27.98,27.98,SmallCubeIsTouch,20250724140832,HandGestures
25.97,27.98,config1,20250724140832,HandGestures
28.98,28.98,SmallCubeIsDestroy,20250724140832,HandGestures
33.66,33.66,SmallCubeIsTouch,20250724140838,HandGestures
31.82,33.66,config2,20250724140838,HandGestures
34.66,34.66,SmallCubeIsDestroy,20250724140838,HandGestures
40.08,40.08,SmallCubeIsTouch,20250724140844,HandGestures
37.98,40.08,config3,20250724140844,HandGestures
41.08,41.08,SmallCubeIsDestroy,20250724140844,HandGestures
46.78,46.78,SmallCubeIsTouch,20250724140851,HandGestures
44.75,46.78,config4,20250724140851,HandGestures
47.79,47.79,SmallCubeIsDestroy,20250724140851,HandGestures
52.54,52.54,SmallCubeIsTouch,20250724140857,HandGestures
50.64,52.54,config5,20250724140857,HandGestures
53.55,53.55,SmallCubeIsDestroy,20250724140857,HandGestures
59.12,59.12,SmallCubeIsTouch,20250724140904,HandGestures
57.19,59.12,config6,20250724140904,HandGestures
60.12,60.12,SmallCubeIsDestroy,20250724140904,HandGestures
65.58,65.58,SmallCubeIsTouch,20250724140910,HandGestures
63.54,65.58,config7,20250724140910,HandGestures
66.58,66.58,SmallCubeIsDestroy,20250724140910,HandGestures
71.72,71.72,MediumCubeIsTouch,20250724140916,HandGestures
69.84,71.72,config8,20250724140916,HandGestures
72.74,72.74,MediumCubeIsDestroy,20250724140916,HandGestures
77.10,77.10,MediumCubeIsTouch,20250724140922,HandGestures
75.51,77.10,config9,20250724140922,HandGestures
78.11,78.11,MediumCubeIsDestroy,20250724140922,HandGestures
83.36,83.36,MediumCubeIsTouch,20250724140928,HandGestures
81.68,83.36,config10,20250724140928,HandGestures
84.37,84.37,MediumCubeIsDestroy,20250724140928,HandGestures
89.58,89.58,MediumCubeIsTouch,20250724140934,HandGestures
87.68,89.58,config11,20250724140934,HandGestures
90.59,90.59,MediumCubeIsDestroy,20250724140934,HandGestures
95.22,95.22,MediumCubeIsTouch,20250724140940,HandGestures
93.52,95.22,config12,20250724140940,HandGestures
96.23,96.23,MediumCubeIsDestroy,20250724140940,HandGestures
101.32,101.32,MediumCubeIsTouch,20250724140946,HandGestures
99.75,101.32,config13,20250724140946,HandGestures
102.33,102.33,MediumCubeIsDestroy,20250724140946,HandGestures
107.20,107.20,MediumCubeIsTouch,20250724140952,HandGestures
105.61,107.20,config14,20250724140952,HandGestures
108.21,108.21,MediumCubeIsDestroy,20250724140952,HandGestures
113.00,113.00,MediumCubeIsTouch,20250724140958,HandGestures
111.55,113.00,config15,20250724140958,HandGestures
114.01,114.01,MediumCubeIsDestroy,20250724140958,HandGestures
119.28,119.28,BigCubeIsTouch,20250724141003,HandGestures
116.90,119.28,config16,20250724141003,HandGestures
120.29,120.29,BigCubeIsDestroy,20250724141003,HandGestures
124.98,124.98,BigCubeIsTouch,20250724141010,HandGestures
123.39,124.98,config17,20250724141010,HandGestures
125.98,125.98,BigCubeIsDestroy,20250724141010,HandGestures
131.10,131.10,BigCubeIsTouch,20250724141015,HandGestures
129.05,131.10,config18,20250724141015,HandGestures
132.11,132.11,BigCubeIsDestroy,20250724141015,HandGestures
137.76,137.76,BigCubeIsTouch,20250724141022,HandGestures
135.55,137.76,config19,20250724141022,HandGestures
138.77,138.77,BigCubeIsDestroy,20250724141022,HandGestures
143.84,143.84,BigCubeIsTouch,20250724141028,HandGestures
142.06,143.84,config20,20250724141028,HandGestures
144.84,144.84,BigCubeIsDestroy,20250724141028,HandGestures
149.76,149.76,BigCubeIsTouch,20250724141034,HandGestures
148.08,149.76,config21,20250724141034,HandGestures
150.77,150.77,BigCubeIsDestroy,20250724141034,HandGestures
155.82,155.82,BigCubeIsTouch,20250724141040,HandGestures
