StartTime,EndTime,Name,SessionId,SceneName
32.72,32.72,SmallCubeIsTouch,20250725165943,HandGestures
30.43,32.72,config0,20250725165943,HandGestures
33.73,33.73,SmallCubeIsDestroy,20250725165943,HandGestures
38.62,38.62,SmallCubeIsTouch,20250725165950,HandGestures
36.59,38.62,config1,20250725165950,HandGestures
39.63,39.63,SmallCubeIsDestroy,20250725165950,HandGestures
57.32,57.32,SmallCubeIsTouch,20250725170008,HandGestures
54.61,57.32,config2,20250725170008,HandGestures
58.33,58.33,SmallCubeIsDestroy,20250725170008,HandGestures
64.26,64.26,SmallCubeIsTouch,20250725170015,HandGestures
62.05,64.26,config3,20250725170015,HandGestures
65.27,65.27,SmallCubeIsDestroy,20250725170015,HandGestures
70.46,70.46,SmallCubeIsTouch,20250725170021,HandGestures
68.36,70.46,config4,20250725170021,HandGestures
71.47,71.47,SmallCubeIsDestroy,20250725170021,HandGestures
76.68,76.68,SmallCubeIsTouch,20250725170028,HandGestures
75.13,76.68,config5,20250725170028,HandGestures
77.69,77.69,SmallCubeIsDestroy,20250725170028,HandGestures
83.22,83.22,SmallCubeIsTouch,20250725170035,HandGestures
81.73,83.22,config6,20250725170035,HandGestures
84.23,84.23,SmallCubeIsDestroy,20250725170035,HandGestures
89.8,89.8,SmallCubeIsTouch,20250725170041,HandGestures
87.58,89.8,config7,20250725170041,HandGestures
90.81,90.81,SmallCubeIsDestroy,20250725170041,HandGestures
95.94,95.94,MediumCubeIsTouch,20250725170047,HandGestures
94.16,95.94,config8,20250725170047,HandGestures
96.95,96.95,MediumCubeIsDestroy,20250725170047,HandGestures
101.42,101.42,MediumCubeIsTouch,20250725170053,HandGestures
99.99,101.42,config9,20250725170053,HandGestures
102.42,102.42,MediumCubeIsDestroy,20250725170053,HandGestures
107.32,107.32,MediumCubeIsTouch,20250725170059,HandGestures
105.79,107.32,config10,20250725170059,HandGestures
108.33,108.33,MediumCubeIsDestroy,20250725170059,HandGestures
113.26,113.26,MediumCubeIsTouch,20250725170105,HandGestures
111.63,113.26,config11,20250725170105,HandGestures
114.27,114.27,MediumCubeIsDestroy,20250725170105,HandGestures
118.8,118.8,MediumCubeIsTouch,20250725170110,HandGestures
117.34,118.8,config12,20250725170110,HandGestures
119.8,119.8,MediumCubeIsDestroy,20250725170110,HandGestures
124.22,124.22,MediumCubeIsTouch,20250725170116,HandGestures
123.02,124.22,config13,20250725170116,HandGestures
125.23,125.23,MediumCubeIsDestroy,20250725170116,HandGestures
130.08,130.08,MediumCubeIsTouch,20250725170122,HandGestures
128.73,130.08,config14,20250725170122,HandGestures
131.09,131.09,MediumCubeIsDestroy,20250725170122,HandGestures
135.88,135.88,MediumCubeIsTouch,20250725170127,HandGestures
134.3,135.88,config15,20250725170127,HandGestures
136.88,136.88,MediumCubeIsDestroy,20250725170127,HandGestures
141.48,141.48,BigCubeIsTouch,20250725170133,HandGestures
140.17,141.48,config16,20250725170133,HandGestures
142.49,142.49,BigCubeIsDestroy,20250725170133,HandGestures
146.62,146.62,BigCubeIsTouch,20250725170138,HandGestures
145.35,146.62,config17,20250725170138,HandGestures
147.63,147.63,BigCubeIsDestroy,20250725170138,HandGestures
152.46,152.46,BigCubeIsTouch,20250725170144,HandGestures
151.12,152.46,config18,20250725170144,HandGestures
153.46,153.46,BigCubeIsDestroy,20250725170144,HandGestures
157.74,157.74,BigCubeIsTouch,20250725170150,HandGestures
156.71,157.74,config19,20250725170150,HandGestures
158.74,158.74,BigCubeIsDestroy,20250725170150,HandGestures
163.26,163.26,BigCubeIsTouch,20250725170155,HandGestures
161.85,163.26,config20,20250725170155,HandGestures
164.27,164.27,BigCubeIsDestroy,20250725170155,HandGestures
168.94,168.94,BigCubeIsTouch,20250725170201,HandGestures
167.66,168.94,config21,20250725170201,HandGestures
169.95,169.95,BigCubeIsDestroy,20250725170201,HandGestures
174.62,174.62,BigCubeIsTouch,20250725170206,HandGestures
173.35,174.62,config22,20250725170206,HandGestures
175.63,175.63,BigCubeIsDestroy,20250725170206,HandGestures
180.38,180.38,BigCubeIsTouch,20250725170212,HandGestures
178.96,180.38,config23,20250725170212,HandGestures
181.38,181.38,BigCubeIsDestroy,20250725170212,HandGestures
185.88,185.88,ParallelepipedIsTouch,20250725170218,HandGestures
184.49,185.88,config24,20250725170218,HandGestures
186.88,186.88,ParallelepipedIsDestroy,20250725170218,HandGestures
191.16,191.16,ParallelepipedIsTouch,20250725170223,HandGestures
189.95,191.16,config25,20250725170223,HandGestures
192.17,192.17,ParallelepipedIsDestroy,20250725170223,HandGestures
196.64,196.64,ParallelepipedIsTouch,20250725170228,HandGestures
195.42,196.64,config26,20250725170228,HandGestures
197.64,197.64,ParallelepipedIsDestroy,20250725170228,HandGestures
202.36,202.36,ParallelepipedIsTouch,20250725170234,HandGestures
201.12,202.36,config27,20250725170234,HandGestures
203.37,203.37,ParallelepipedIsDestroy,20250725170234,HandGestures
208.44,208.44,ParallelepipedIsTouch,20250725170240,HandGestures
207.19,208.44,config28,20250725170240,HandGestures
209.45,209.45,ParallelepipedIsDestroy,20250725170240,HandGestures
213.8,213.8,ParallelepipedIsTouch,20250725170246,HandGestures
212.62,213.8,config29,20250725170246,HandGestures
214.81,214.81,ParallelepipedIsDestroy,20250725170246,HandGestures
220.46,220.46,ParallelepipedIsTouch,20250725170251,HandGestures
218.13,220.46,config30,20250725170251,HandGestures
221.46,221.46,ParallelepipedIsDestroy,20250725170251,HandGestures
225.8,225.8,ParallelepipedIsTouch,20250725170257,HandGestures
224.39,225.8,config31,20250725170257,HandGestures
226.81,226.81,ParallelepipedIsDestroy,20250725170257,HandGestures
232,232,teddyIsTouch,20250725170303,HandGestures
230.05,232,config32,20250725170303,HandGestures
233.01,233.01,teddyIsDestroy,20250725170303,HandGestures
237.52,237.52,teddyIsTouch,20250725170309,HandGestures
236.3,237.52,config33,20250725170309,HandGestures
238.53,238.53,teddyIsDestroy,20250725170309,HandGestures
243.76,243.76,teddyIsTouch,20250725170315,HandGestures
242.31,243.76,config34,20250725170315,HandGestures
244.77,244.77,teddyIsDestroy,20250725170315,HandGestures
250.12,250.12,teddyIsTouch,20250725170322,HandGestures
248.6,250.12,config35,20250725170322,HandGestures
251.13,251.13,teddyIsDestroy,20250725170322,HandGestures
259.52,259.52,teddyIsTouch,20250725170331,HandGestures
257.62,259.52,config36,20250725170331,HandGestures
260.53,260.53,teddyIsDestroy,20250725170331,HandGestures
264.3,264.3,teddyIsTouch,20250725170336,HandGestures
262.91,264.3,config37,20250725170336,HandGestures
265.31,265.31,teddyIsDestroy,20250725170336,HandGestures
270.66,270.66,teddyIsTouch,20250725170341,HandGestures
268.07,270.66,config38,20250725170341,HandGestures
271.67,271.67,teddyIsDestroy,20250725170341,HandGestures
276.98,276.98,teddyIsTouch,20250725170348,HandGestures
274.73,276.98,config39,20250725170348,HandGestures
277.99,277.99,teddyIsDestroy,20250725170348,HandGestures
283.12,283.12,MugIsTouch,20250725170354,HandGestures
280.88,283.12,config40,20250725170354,HandGestures
284.13,284.13,MugIsDestroy,20250725170354,HandGestures
288.18,288.18,MugIsTouch,20250725170400,HandGestures
287.03,288.18,config41,20250725170400,HandGestures
289.19,289.19,MugIsDestroy,20250725170400,HandGestures
294.58,294.58,MugIsTouch,20250725170406,HandGestures
292.85,294.58,config42,20250725170406,HandGestures
295.59,295.59,MugIsDestroy,20250725170406,HandGestures
300.78,300.78,MugIsTouch,20250725170412,HandGestures
298.71,300.78,config43,20250725170412,HandGestures
301.78,301.78,MugIsDestroy,20250725170412,HandGestures
306.94,306.94,MugIsTouch,20250725170418,HandGestures
305.25,306.94,config44,20250725170418,HandGestures
307.95,307.95,MugIsDestroy,20250725170418,HandGestures
312.52,312.52,MugIsTouch,20250725170424,HandGestures
311.27,312.52,config45,20250725170424,HandGestures
313.53,313.53,MugIsDestroy,20250725170424,HandGestures
319.36,319.36,MugIsTouch,20250725170431,HandGestures
317.81,319.36,config46,20250725170431,HandGestures
320.36,320.36,MugIsDestroy,20250725170431,HandGestures
325.4,325.4,MugIsTouch,20250725170437,HandGestures
323.92,325.4,config47,20250725170437,HandGestures
326.41,326.41,MugIsDestroy,20250725170437,HandGestures
332.12,332.12,CrackerBoxIsTouch,20250725170443,HandGestures
332.12,332.12,CrackerBoxIsTouch,20250725170443,HandGestures
330.29,332.12,config49,20250725170443,HandGestures
333.13,333.13,CrackerBoxIsDestroy,20250725170443,HandGestures
333.13,333.13,CrackerBoxIsDestroy,20250725170443,HandGestures
338.14,338.14,CrackerBoxIsTouch,20250725170449,HandGestures
336.42,338.14,config50,20250725170449,HandGestures
339.14,339.14,CrackerBoxIsDestroy,20250725170449,HandGestures
343.7,343.7,CrackerBoxIsTouch,20250725170455,HandGestures
341.7,343.7,config51,20250725170455,HandGestures
344.71,344.71,CrackerBoxIsDestroy,20250725170455,HandGestures
349.72,349.72,CrackerBoxIsTouch,20250725170501,HandGestures
347.7,349.72,config52,20250725170501,HandGestures
350.73,350.73,CrackerBoxIsDestroy,20250725170501,HandGestures
355.36,355.36,CrackerBoxIsTouch,20250725170507,HandGestures
353.75,355.36,config53,20250725170507,HandGestures
356.36,356.36,CrackerBoxIsDestroy,20250725170507,HandGestures
361.44,361.44,CrackerBoxIsTouch,20250725170513,HandGestures
360.02,361.44,config54,20250725170513,HandGestures
362.45,362.45,CrackerBoxIsDestroy,20250725170513,HandGestures
367.26,367.26,CrackerBoxIsTouch,20250725170518,HandGestures
365.36,367.26,config55,20250725170518,HandGestures
368.27,368.27,CrackerBoxIsDestroy,20250725170518,HandGestures
373.1,373.1,ScissorIsTouch,20250725170524,HandGestures
373.1,373.1,ScissorIsTouch,20250725170524,HandGestures
371.4,373.1,config57,20250725170524,HandGestures
374.1,374.1,ScissorIsDestroy,20250725170524,HandGestures
374.1,374.1,ScissorIsDestroy,20250725170524,HandGestures
377.94,377.94,ScissorIsTouch,20250725170530,HandGestures
376.77,377.94,config58,20250725170530,HandGestures
378.95,378.95,ScissorIsDestroy,20250725170530,HandGestures
384.48,384.48,ScissorIsTouch,20250725170535,HandGestures
381.77,384.48,config59,20250725170535,HandGestures
385.49,385.49,ScissorIsDestroy,20250725170535,HandGestures
390.06,390.06,ScissorIsTouch,20250725170542,HandGestures
388.5,390.06,config60,20250725170542,HandGestures
391.07,391.07,ScissorIsDestroy,20250725170542,HandGestures
395.28,395.28,ScissorIsTouch,20250725170547,HandGestures
393.82,395.28,config61,20250725170547,HandGestures
396.28,396.28,ScissorIsDestroy,20250725170547,HandGestures
401.5,401.5,ScissorIsTouch,20250725170552,HandGestures
399.34,401.5,config62,20250725170552,HandGestures
402.5,402.5,ScissorIsDestroy,20250725170552,HandGestures
407.2,407.2,ScissorIsTouch,20250725170558,HandGestures
405.18,407.2,config63,20250725170558,HandGestures
408.21,408.21,ScissorIsDestroy,20250725170558,HandGestures
412.98,412.98,HammerIsTouch,20250725170604,HandGestures
411.13,412.98,config64,20250725170604,HandGestures
413.99,413.99,HammerIsDestroy,20250725170604,HandGestures
417.86,417.86,HammerIsTouch,20250725170610,HandGestures
416.63,417.86,config65,20250725170610,HandGestures
418.86,418.86,HammerIsDestroy,20250725170610,HandGestures
424.68,424.68,HammerIsTouch,20250725170615,HandGestures
422.28,424.68,config66,20250725170615,HandGestures
425.69,425.69,HammerIsDestroy,20250725170615,HandGestures
430.56,430.56,HammerIsTouch,20250725170622,HandGestures
429.02,430.56,config67,20250725170622,HandGestures
431.57,431.57,HammerIsDestroy,20250725170622,HandGestures
436.68,436.68,HammerIsTouch,20250725170627,HandGestures
434.35,436.68,config68,20250725170627,HandGestures
