StartTime,EndTime,Name,SessionId,SceneName
217.62,219.26,config35,20250724160826,HandGestures
220.26,220.26,teddyIsDestroy,20250724160826,HandGestures
224.5,224.5,teddyIsTouch,20250724160831,HandGestures
222.61,224.5,config36,20250724160831,HandGestures
225.51,225.51,teddyIsDestroy,20250724160831,HandGestures
232.28,232.28,teddyIsTouch,20250724160839,HandGestures
230.43,232.28,config37,20250724160839,HandGestures
233.29,233.29,teddyIsDestroy,20250724160839,HandGestures
238.52,238.52,teddyIsTouch,20250724160845,HandGestures
236.39,238.52,config38,20250724160845,HandGestures
239.53,239.53,teddyIsDestroy,20250724160845,HandGestures
243.82,243.82,teddyIsTouch,20250724160851,HandGestures
242.05,243.82,config39,20250724160851,HandGestures
244.83,244.83,teddyIsDestroy,20250724160851,HandGestures
249.46,249.46,MugIsTouch,20250724160856,HandGestures
247.3,249.46,config40,20250724160856,HandGestures
250.47,250.47,MugIsDestroy,20250724160856,HandGestures
254.68,254.68,MugIsTouch,20250724160902,HandGestures
253.15,254.68,config41,20250724160902,HandGestures
255.69,255.69,MugIsDestroy,20250724160902,HandGestures
259.82,259.82,MugIsTouch,20250724160907,HandGestures
258.26,259.82,config42,20250724160907,HandGestures
260.83,260.83,MugIsDestroy,20250724160907,HandGestures
265.32,265.32,MugIsTouch,20250724160913,HandGestures
263.69,265.32,config43,20250724160913,HandGestures
266.33,266.33,MugIsDestroy,20250724160913,HandGestures
271.82,271.82,MugIsTouch,20250724160918,HandGestures
269.44,271.82,config44,20250724160918,HandGestures
272.83,272.83,MugIsDestroy,20250724160918,HandGestures
277.08,277.08,MugIsTouch,20250724160924,HandGestures
275.47,277.08,config45,20250724160924,HandGestures
278.08,278.08,MugIsDestroy,20250724160924,HandGestures
282.46,282.46,MugIsTouch,20250724160930,HandGestures
280.68,282.46,config46,20250724160930,HandGestures
283.47,283.47,MugIsDestroy,20250724160930,HandGestures
287.34,287.34,MugIsTouch,20250724160935,HandGestures
286.18,287.34,config47,20250724160935,HandGestures
288.35,288.35,MugIsDestroy,20250724160935,HandGestures
293.68,293.68,CrackerBoxIsTouch,20250724160940,HandGestures
291.64,293.68,config48,20250724160940,HandGestures
294.69,294.69,CrackerBoxIsDestroy,20250724160940,HandGestures
299.72,299.72,CrackerBoxIsTouch,20250724160947,HandGestures
298.12,299.72,config49,20250724160947,HandGestures
300.73,300.73,CrackerBoxIsDestroy,20250724160947,HandGestures
304.52,304.52,CrackerBoxIsTouch,20250724160952,HandGestures
303.18,304.52,config50,20250724160952,HandGestures
305.53,305.53,CrackerBoxIsDestroy,20250724160952,HandGestures
309.26,309.26,CrackerBoxIsTouch,20250724160957,HandGestures
308.16,309.26,config51,20250724160957,HandGestures
310.26,310.26,CrackerBoxIsDestroy,20250724160957,HandGestures
315.54,315.54,CrackerBoxIsTouch,20250724161002,HandGestures
313.61,315.54,config52,20250724161002,HandGestures
316.55,316.55,CrackerBoxIsDestroy,20250724161002,HandGestures
320.1,320.1,CrackerBoxIsTouch,20250724161008,HandGestures
318.91,320.1,config53,20250724161008,HandGestures
321.11,321.11,CrackerBoxIsDestroy,20250724161008,HandGestures
325.86,325.86,CrackerBoxIsTouch,20250724161013,HandGestures
324.15,325.86,config54,20250724161013,HandGestures
326.87,326.87,CrackerBoxIsDestroy,20250724161013,HandGestures
331.5,331.5,CrackerBoxIsTouch,20250724161019,HandGestures
329.71,331.5,config55,20250724161019,HandGestures
332.51,332.51,CrackerBoxIsDestroy,20250724161019,HandGestures
336.66,336.66,ScissorIsTouch,20250724161024,HandGestures
334.94,336.66,config56,20250724161024,HandGestures
337.66,337.66,ScissorIsDestroy,20250724161024,HandGestures
342.22,342.22,ScissorIsTouch,20250724161029,HandGestures
340.54,342.22,config57,20250724161029,HandGestures
343.23,343.23,ScissorIsDestroy,20250724161029,HandGestures
347.16,347.16,ScissorIsTouch,20250724161034,HandGestures
345.54,347.16,config58,20250724161034,HandGestures
348.16,348.16,ScissorIsDestroy,20250724161034,HandGestures
353.06,353.06,ScissorIsTouch,20250724161040,HandGestures
351.61,353.06,config59,20250724161040,HandGestures
354.06,354.06,ScissorIsDestroy,20250724161040,HandGestures
358.9,358.9,ScissorIsTouch,20250724161046,HandGestures
357.43,358.9,config60,20250724161046,HandGestures
359.91,359.91,ScissorIsDestroy,20250724161046,HandGestures
365.14,365.14,ScissorIsTouch,20250724161052,HandGestures
362.98,365.14,config61,20250724161052,HandGestures
366.15,366.15,ScissorIsDestroy,20250724161052,HandGestures
370.82,370.82,ScissorIsTouch,20250724161058,HandGestures
369.59,370.82,config62,20250724161058,HandGestures
371.83,371.83,ScissorIsDestroy,20250724161058,HandGestures
375.76,375.76,ScissorIsTouch,20250724161104,HandGestures
374.75,375.76,config63,20250724161104,HandGestures
376.77,376.77,ScissorIsDestroy,20250724161104,HandGestures
381.28,381.28,HammerIsTouch,20250724161109,HandGestures
379.68,381.28,config64,20250724161109,HandGestures
382.29,382.29,HammerIsDestroy,20250724161109,HandGestures
386.56,386.56,HammerIsTouch,20250724161114,HandGestures
385.5,386.56,config65,20250724161114,HandGestures
387.56,387.56,HammerIsDestroy,20250724161114,HandGestures
392.84,392.84,HammerIsTouch,20250724161120,HandGestures
390.73,392.84,config66,20250724161120,HandGestures
393.84,393.84,HammerIsDestroy,20250724161120,HandGestures
397.82,397.82,HammerIsTouch,20250724161126,HandGestures
396.75,397.82,config67,20250724161126,HandGestures
398.83,398.83,HammerIsDestroy,20250724161126,HandGestures
403.46,403.46,HammerIsTouch,20250724161131,HandGestures
401.72,403.46,config68,20250724161131,HandGestures
404.47,404.47,HammerIsDestroy,20250724161131,HandGestures
408.94,408.94,HammerIsTouch,20250724161136,HandGestures
407.41,408.94,config69,20250724161136,HandGestures
409.94,409.94,HammerIsDestroy,20250724161136,HandGestures
414.46,414.46,HammerIsTouch,20250724161142,HandGestures
412.9,414.46,config70,20250724161142,HandGestures
415.47,415.47,HammerIsDestroy,20250724161142,HandGestures
419.86,419.86,HammerIsTouch,20250724161147,HandGestures
418.43,419.86,config71,20250724161147,HandGestures
420.87,420.87,HammerIsDestroy,20250724161147,HandGestures
