StartTime,EndTime,Name,SessionId,SceneName
36.78,36.78,SmallCubeIsTouch,20250723163345,HandGestures
33.60,36.78,config0,20250723163345,HandGestures
37.78,37.78,SmallCubeIsDestroy,20250723163345,HandGestures
42.82,42.82,SmallCubeIsTouch,20250723163352,HandGestures
40.74,42.82,config1,20250723163352,HandGestures
43.82,43.82,SmallCubeIsDestroy,20250723163352,HandGestures
48.70,48.70,SmallCubeIsTouch,20250723163359,HandGestures
46.92,48.70,config2,20250723163359,HandGestures
49.71,49.71,SmallCubeIsDestroy,20250723163359,HandGestures
55.08,55.08,SmallCubeIsTouch,20250723163405,HandGestures
53.12,55.08,config3,20250723163405,HandGestures
56.09,56.09,SmallCubeIsDestroy,20250723163405,HandGestures
61.08,61.08,SmallCubeIsTouch,20250723163411,HandGestures
58.89,61.08,config4,20250723163411,HandGestures
62.09,62.09,SmallCubeIsDestroy,20250723163411,HandGestures
66.16,66.16,SmallCubeIsTouch,20250723163416,HandGestures
64.56,66.16,config5,20250723163416,HandGestures
67.17,67.17,SmallCubeIsDestroy,20250723163416,HandGestures
71.44,71.44,SmallCubeIsTouch,20250723163421,HandGestures
69.86,71.44,config6,20250723163421,HandGestures
72.45,72.45,SmallCubeIsDestroy,20250723163421,HandGestures
77.16,77.16,SmallCubeIsTouch,20250723163427,HandGestures
74.93,77.16,config7,20250723163427,HandGestures
78.17,78.17,SmallCubeIsDestroy,20250723163427,HandGestures
82.94,82.94,MediumCubeIsTouch,20250723163432,HandGestures
80.75,82.94,config8,20250723163432,HandGestures
83.95,83.95,MediumCubeIsDestroy,20250723163432,HandGestures
88.86,88.86,MediumCubeIsTouch,20250723163438,HandGestures
86.63,88.86,config9,20250723163438,HandGestures
89.86,89.86,MediumCubeIsDestroy,20250723163438,HandGestures
95.22,95.22,MediumCubeIsTouch,20250723163445,HandGestures
92.99,95.22,config10,20250723163445,HandGestures
96.23,96.23,MediumCubeIsDestroy,20250723163445,HandGestures
100.96,100.96,MediumCubeIsTouch,20250723163451,HandGestures
99.27,100.96,config11,20250723163451,HandGestures
101.96,101.96,MediumCubeIsDestroy,20250723163451,HandGestures
106.98,106.98,MediumCubeIsTouch,20250723163457,HandGestures
105.04,106.98,config12,20250723163457,HandGestures
107.99,107.99,MediumCubeIsDestroy,20250723163457,HandGestures
112.74,112.74,MediumCubeIsTouch,20250723163503,HandGestures
111.24,112.74,config13,20250723163503,HandGestures
113.75,113.75,MediumCubeIsDestroy,20250723163503,HandGestures
118.42,118.42,MediumCubeIsTouch,20250723163508,HandGestures
116.41,118.42,config14,20250723163508,HandGestures
119.43,119.43,MediumCubeIsDestroy,20250723163508,HandGestures
124.44,124.44,MediumCubeIsTouch,20250723163514,HandGestures
122.29,124.44,config15,20250723163514,HandGestures
125.45,125.45,MediumCubeIsDestroy,20250723163514,HandGestures
130.10,130.10,BigCubeIsTouch,20250723163520,HandGestures
128.20,130.10,config16,20250723163520,HandGestures
131.11,131.11,BigCubeIsDestroy,20250723163520,HandGestures
135.52,135.52,BigCubeIsTouch,20250723163526,HandGestures
134.00,135.52,config17,20250723163526,HandGestures
136.53,136.53,BigCubeIsDestroy,20250723163526,HandGestures
141.06,141.06,BigCubeIsTouch,20250723163531,HandGestures
139.41,141.06,config18,20250723163531,HandGestures
142.07,142.07,BigCubeIsDestroy,20250723163531,HandGestures
146.70,146.70,BigCubeIsTouch,20250723163536,HandGestures
144.81,146.70,config19,20250723163536,HandGestures
147.71,147.71,BigCubeIsDestroy,20250723163536,HandGestures
151.70,151.70,BigCubeIsTouch,20250723163542,HandGestures
150.02,151.70,config20,20250723163542,HandGestures
152.71,152.71,BigCubeIsDestroy,20250723163542,HandGestures
156.48,156.48,BigCubeIsTouch,20250723163547,HandGestures
155.11,156.48,config21,20250723163547,HandGestures
157.49,157.49,BigCubeIsDestroy,20250723163547,HandGestures
