Timestamp,Name,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
400.87,Main Camera,-4.27,124.42,77.15,0.00,0.01,0.03,1.00
400.87,R_Palm,36.69,77.04,100.76,-0.01,0.10,-0.08,0.99
400.87,R_ThumbTip,31.02,75.85,106.69,0.11,-0.11,0.47,0.87
400.87,R_IndexTip,36.69,75.09,112.29,0.15,0.11,-0.10,0.98
400.87,R_MiddleTip,38.85,75.30,112.96,0.08,0.09,-0.15,0.98
400.87,R_RingTip,40.56,75.22,111.45,0.09,0.06,-0.19,0.97
400.87,R_LittleTip,41.74,74.95,108.44,0.06,0.07,-0.26,0.96
400.87,R_ThumbDistal,31.29,76.46,104.32,0.11,-0.11,0.47,0.87
400.87,R_IndexIntermediate,35.87,76.42,107.91,0.14,0.09,-0.09,0.98
400.87,R_MiddleIntermediate,38.06,76.42,107.91,0.13,0.08,-0.12,0.98
400.87,R_RingIntermediate,39.84,76.11,106.51,0.08,0.10,-0.18,0.98
400.87,R_LittleIntermediate,41.13,75.59,104.33,0.08,0.11,-0.26,0.96
400.87,R_IndexProximal,35.31,77.15,104.25,0.09,0.08,-0.06,0.99
400.87,R_MiddleProximal,37.48,77.25,103.76,0.09,0.08,-0.10,0.99
400.87,R_ThumbProximal,31.46,77.05,101.01,0.07,-0.06,0.41,0.91
400.87,R_RingProximal,39.12,76.52,102.72,0.04,0.10,-0.14,0.98
400.87,L_LittleProximal,-17.38,73.91,91.42,0.14,0.07,-0.16,-0.97
400.87,Scissor,4.90,76.12,143.30,0.55,-0.42,-0.43,-0.57
400.89,Main Camera,-4.28,124.41,77.16,0.00,0.01,0.03,1.00
400.89,R_Palm,36.69,77.04,100.77,-0.01,0.10,-0.09,0.99
400.89,R_ThumbTip,31.01,75.86,106.69,0.11,-0.11,0.47,0.87
400.89,R_IndexTip,36.69,75.10,112.30,0.15,0.11,-0.10,0.98
400.89,R_MiddleTip,38.85,75.31,112.96,0.08,0.09,-0.15,0.98
400.89,R_RingTip,40.56,75.22,111.46,0.09,0.06,-0.19,0.97
400.89,R_LittleTip,41.74,74.95,108.45,0.06,0.07,-0.26,0.96
400.89,R_ThumbDistal,31.29,76.46,104.33,0.11,-0.11,0.47,0.87
400.89,R_IndexIntermediate,35.87,76.42,107.92,0.14,0.08,-0.09,0.98
400.89,R_MiddleIntermediate,38.06,76.42,107.92,0.13,0.08,-0.12,0.98
400.89,R_RingIntermediate,39.84,76.11,106.52,0.08,0.10,-0.18,0.98
400.89,R_LittleIntermediate,41.13,75.59,104.34,0.08,0.11,-0.26,0.96
400.89,R_IndexProximal,35.31,77.15,104.25,0.09,0.08,-0.06,0.99
400.89,R_MiddleProximal,37.48,77.25,103.76,0.09,0.08,-0.10,0.99
400.89,R_ThumbProximal,31.47,77.05,101.02,0.07,-0.06,0.41,0.91
400.89,R_RingProximal,39.12,76.52,102.72,0.04,0.10,-0.14,0.98
400.89,L_LittleProximal,-17.39,73.91,91.41,0.14,0.07,-0.16,-0.97
400.89,Scissor,4.90,76.12,143.30,0.55,-0.42,-0.43,-0.57
400.90,Main Camera,-4.29,124.41,77.18,0.00,0.01,0.03,1.00
400.90,R_Palm,36.69,77.04,100.77,-0.01,0.10,-0.09,0.99
400.90,R_ThumbTip,31.00,75.87,106.70,0.10,-0.11,0.47,0.87
400.90,R_IndexTip,36.68,75.11,112.31,0.15,0.11,-0.10,0.98
400.90,R_MiddleTip,38.85,75.31,112.97,0.08,0.09,-0.15,0.98
400.90,R_RingTip,40.56,75.22,111.47,0.09,0.06,-0.19,0.97
400.90,R_LittleTip,41.74,74.96,108.46,0.06,0.07,-0.26,0.96
400.90,R_ThumbDistal,31.29,76.46,104.33,0.10,-0.11,0.47,0.87
400.90,R_IndexIntermediate,35.87,76.43,107.92,0.14,0.08,-0.09,0.98
400.90,R_MiddleIntermediate,38.06,76.42,107.93,0.13,0.08,-0.12,0.98
400.90,R_RingIntermediate,39.84,76.11,106.52,0.08,0.10,-0.18,0.98
400.90,R_LittleIntermediate,41.13,75.59,104.35,0.08,0.11,-0.26,0.96
400.90,R_IndexProximal,35.32,77.16,104.26,0.09,0.08,-0.06,0.99
400.90,R_MiddleProximal,37.49,77.25,103.77,0.09,0.08,-0.10,0.99
400.90,R_ThumbProximal,31.47,77.05,101.02,0.07,-0.06,0.41,0.91
400.90,R_RingProximal,39.12,76.53,102.73,0.04,0.10,-0.14,0.98
400.90,L_LittleProximal,-17.39,73.91,91.40,0.14,0.07,-0.16,-0.97
400.90,Scissor,4.90,76.12,143.30,0.55,-0.42,-0.43,-0.57
400.91,Main Camera,-4.30,124.41,77.21,0.00,0.01,0.03,1.00
400.91,R_Palm,36.67,77.05,100.77,-0.01,0.10,-0.09,0.99
400.91,R_ThumbTip,30.98,75.89,106.70,0.10,-0.11,0.47,0.87
400.91,R_IndexTip,36.66,75.14,112.31,0.15,0.11,-0.10,0.98
400.91,R_MiddleTip,38.82,75.33,112.97,0.08,0.09,-0.15,0.98
400.91,R_RingTip,40.54,75.24,111.47,0.09,0.06,-0.19,0.97
400.91,R_LittleTip,41.72,74.97,108.46,0.06,0.07,-0.26,0.96
400.91,R_ThumbDistal,31.26,76.48,104.33,0.10,-0.11,0.47,0.87
400.91,R_IndexIntermediate,35.85,76.45,107.93,0.14,0.08,-0.09,0.98
400.91,R_MiddleIntermediate,38.04,76.44,107.93,0.13,0.08,-0.12,0.98
400.91,R_RingIntermediate,39.82,76.13,106.53,0.08,0.10,-0.18,0.98
400.91,R_LittleIntermediate,41.11,75.60,104.35,0.08,0.11,-0.26,0.96
400.91,R_IndexProximal,35.30,77.17,104.26,0.09,0.08,-0.06,0.99
400.91,R_MiddleProximal,37.47,77.27,103.77,0.09,0.08,-0.10,0.99
400.91,R_ThumbProximal,31.45,77.06,101.02,0.07,-0.06,0.41,0.91
400.91,R_RingProximal,39.10,76.54,102.73,0.04,0.10,-0.14,0.98
400.91,L_LittleProximal,-17.39,73.90,91.40,0.14,0.07,-0.16,-0.97
400.91,Scissor,4.90,76.12,143.30,0.55,-0.42,-0.43,-0.57
400.93,Main Camera,-4.31,124.40,77.22,0.00,0.01,0.03,1.00
400.93,R_Palm,36.66,77.06,100.78,-0.01,0.10,-0.09,0.99
400.93,R_ThumbTip,30.96,75.90,106.71,0.10,-0.11,0.47,0.87
400.93,R_IndexTip,36.64,75.15,112.32,0.15,0.11,-0.10,0.98
400.93,R_MiddleTip,38.80,75.34,112.98,0.08,0.09,-0.15,0.98
400.93,R_RingTip,40.52,75.25,111.48,0.09,0.06,-0.19,0.97
400.93,R_LittleTip,41.71,74.98,108.47,0.06,0.07,-0.26,0.96
400.93,R_ThumbDistal,31.25,76.49,104.34,0.10,-0.11,0.47,0.87
400.93,R_IndexIntermediate,35.83,76.46,107.93,0.14,0.08,-0.09,0.98
400.93,R_MiddleIntermediate,38.02,76.45,107.94,0.13,0.08,-0.12,0.98
400.93,R_RingIntermediate,39.81,76.13,106.54,0.08,0.10,-0.18,0.98
400.93,R_LittleIntermediate,41.10,75.61,104.36,0.08,0.11,-0.26,0.96
400.93,R_IndexProximal,35.28,77.18,104.27,0.09,0.08,-0.06,0.99
400.93,R_MiddleProximal,37.45,77.28,103.78,0.09,0.08,-0.10,0.99
400.93,R_ThumbProximal,31.43,77.07,101.03,0.07,-0.06,0.41,0.91
400.93,R_RingProximal,39.09,76.55,102.74,0.04,0.10,-0.14,0.98
400.93,L_LittleProximal,-17.39,73.89,91.40,0.13,0.07,-0.16,-0.97
400.93,Scissor,4.90,76.12,143.30,0.55,-0.42,-0.43,-0.57
400.94,Main Camera,-4.33,124.39,77.22,0.00,0.01,0.03,1.00
400.94,R_Palm,36.65,77.08,100.76,-0.01,0.10,-0.09,0.99
400.94,R_ThumbTip,30.94,75.93,106.68,0.10,-0.11,0.47,0.87
