StartTime,EndTime,Name,SessionId,SceneName
28.24,28.24,SmallCubeIsTouch,20250723152020,HandGestures
23.78,28.24,config0,20250723152020,HandGestures
29.24,29.24,SmallCubeIsDestroy,20250723152020,HandGestures
36,36,SmallCubeIsTouch,20250723152030,HandGestures
33.57,36,config1,20250723152030,HandGestures
37,37,SmallCubeIsDestroy,20250723152030,HandGestures
44.34,44.34,SmallCubeIsTouch,20250723152038,HandGestures
41.66,44.34,config2,20250723152038,HandGestures
45.35,45.35,SmallCubeIsDestroy,20250723152038,HandGestures
52.24,52.24,SmallCubeIsTouch,20250723152046,HandGestures
49.46,52.24,config3,20250723152046,HandGestures
53.25,53.25,SmallCubeIsDestroy,20250723152046,HandGestures
67.82,67.82,SmallCubeIsTouch,20250723152102,HandGestures
65.5,67.82,config4,20250723152102,HandGestures
68.82,68.82,SmallCubeIsDestroy,20250723152102,HandGestures
74.7,74.7,SmallCubeIsTouch,20250723152109,HandGestures
72.38,74.7,config5,20250723152109,HandGestures
75.71,75.71,SmallCubeIsDestroy,20250723152109,HandGestures
95.14,95.14,SmallCubeIsTouch,20250723152129,HandGestures
92.67,95.14,config6,20250723152129,HandGestures
96.15,96.15,SmallCubeIsDestroy,20250723152129,HandGestures
102.48,102.48,SmallCubeIsTouch,20250723152137,HandGestures
99.97,102.48,config7,20250723152137,HandGestures
103.49,103.49,SmallCubeIsDestroy,20250723152137,HandGestures
111.14,111.14,MediumCubeIsTouch,20250723152145,HandGestures
108.42,111.14,config8,20250723152145,HandGestures
112.14,112.14,MediumCubeIsDestroy,20250723152145,HandGestures
118.28,118.28,MediumCubeIsTouch,20250723152153,HandGestures
116.25,118.28,config9,20250723152153,HandGestures
119.28,119.28,MediumCubeIsDestroy,20250723152153,HandGestures
125.98,125.98,MediumCubeIsTouch,20250723152200,HandGestures
123.42,125.98,config10,20250723152200,HandGestures
126.99,126.99,MediumCubeIsDestroy,20250723152200,HandGestures
133.24,133.24,MediumCubeIsTouch,20250723152207,HandGestures
130.49,133.24,config11,20250723152207,HandGestures
134.25,134.25,MediumCubeIsDestroy,20250723152207,HandGestures
141.6,141.6,MediumCubeIsTouch,20250723152216,HandGestures
139.11,141.6,config12,20250723152216,HandGestures
142.62,142.62,MediumCubeIsDestroy,20250723152216,HandGestures
148.74,148.74,MediumCubeIsTouch,20250723152223,HandGestures
146.21,148.74,config13,20250723152223,HandGestures
149.75,149.75,MediumCubeIsDestroy,20250723152223,HandGestures
156.12,156.12,MediumCubeIsTouch,20250723152230,HandGestures
153.81,156.12,config14,20250723152230,HandGestures
157.13,157.13,MediumCubeIsDestroy,20250723152230,HandGestures
169.26,169.26,MediumCubeIsTouch,20250723152244,HandGestures
166.88,169.26,config15,20250723152244,HandGestures
170.26,170.26,MediumCubeIsDestroy,20250723152244,HandGestures
176.82,176.82,BigCubeIsTouch,20250723152251,HandGestures
174.68,176.82,config16,20250723152251,HandGestures
177.82,177.82,BigCubeIsDestroy,20250723152251,HandGestures
184.14,184.14,BigCubeIsTouch,20250723152259,HandGestures
182.07,184.14,config17,20250723152259,HandGestures
185.15,185.15,BigCubeIsDestroy,20250723152259,HandGestures
191.42,191.42,BigCubeIsTouch,20250723152306,HandGestures
189.08,191.42,config18,20250723152306,HandGestures
192.43,192.43,BigCubeIsDestroy,20250723152306,HandGestures
198.32,198.32,BigCubeIsTouch,20250723152313,HandGestures
196.18,198.32,config19,20250723152313,HandGestures
199.34,199.34,BigCubeIsDestroy,20250723152313,HandGestures
224.86,224.86,BigCubeIsTouch,20250723152339,HandGestures
221.96,224.86,config20,20250723152339,HandGestures
225.86,225.86,BigCubeIsDestroy,20250723152339,HandGestures
236,236,BigCubeIsTouch,20250723152350,HandGestures
233.43,236,config21,20250723152350,HandGestures
237.01,237.01,BigCubeIsDestroy,20250723152350,HandGestures
243.64,243.64,BigCubeIsTouch,20250723152358,HandGestures
241.42,243.64,config22,20250723152358,HandGestures
244.64,244.64,BigCubeIsDestroy,20250723152358,HandGestures
250.88,250.88,BigCubeIsTouch,20250723152405,HandGestures
248.64,250.88,config23,20250723152405,HandGestures
251.89,251.89,BigCubeIsDestroy,20250723152405,HandGestures
262.62,262.62,ParallelepipedIsTouch,20250723152413,HandGestures
256.29,262.62,config24,20250723152413,HandGestures
263.62,263.62,ParallelepipedIsDestroy,20250723152413,HandGestures
270.02,270.02,ParallelepipedIsTouch,20250723152424,HandGestures
267.65,270.02,config25,20250723152424,HandGestures
271.03,271.03,ParallelepipedIsDestroy,20250723152424,HandGestures
282.6,282.6,ParallelepipedIsTouch,20250723152432,HandGestures
275.6,282.6,config26,20250723152432,HandGestures
283.61,283.61,ParallelepipedIsDestroy,20250723152432,HandGestures
291.08,291.08,ParallelepipedIsTouch,20250723152445,HandGestures
288.8,291.08,config27,20250723152445,HandGestures
292.08,292.08,ParallelepipedIsDestroy,20250723152445,HandGestures
299.94,299.94,ParallelepipedIsTouch,20250723152453,HandGestures
296.68,299.94,config28,20250723152453,HandGestures
300.95,300.95,ParallelepipedIsDestroy,20250723152453,HandGestures
306.98,306.98,ParallelepipedIsTouch,20250723152501,HandGestures
304.64,306.98,config29,20250723152501,HandGestures
307.99,307.99,ParallelepipedIsDestroy,20250723152501,HandGestures
314.34,314.34,ParallelepipedIsTouch,20250723152509,HandGestures
312.22,314.34,config30,20250723152509,HandGestures
315.35,315.35,ParallelepipedIsDestroy,20250723152509,HandGestures
321.3,321.3,ParallelepipedIsTouch,20250723152515,HandGestures
318.89,321.3,config31,20250723152515,HandGestures
322.3,322.3,ParallelepipedIsDestroy,20250723152515,HandGestures
329.72,329.72,teddyIsTouch,20250723152524,HandGestures
327.51,329.72,config32,20250723152524,HandGestures
330.73,330.73,teddyIsDestroy,20250723152524,HandGestures
336.92,336.92,teddyIsTouch,20250723152532,HandGestures
334.91,336.92,config33,20250723152532,HandGestures
337.93,337.93,teddyIsDestroy,20250723152532,HandGestures
344.04,344.04,teddyIsTouch,20250723152538,HandGestures
341.83,344.04,config34,20250723152538,HandGestures
345.04,345.04,teddyIsDestroy,20250723152538,HandGestures
350.86,350.86,teddyIsTouch,20250723152546,HandGestures
348.93,350.86,config35,20250723152546,HandGestures
351.87,351.87,teddyIsDestroy,20250723152546,HandGestures
359.3,359.3,teddyIsTouch,20250723152553,HandGestures
356.32,359.3,config36,20250723152553,HandGestures
360.3,360.3,teddyIsDestroy,20250723152553,HandGestures
365.84,365.84,teddyIsTouch,20250723152600,HandGestures
363.75,365.84,config37,20250723152600,HandGestures
366.84,366.84,teddyIsDestroy,20250723152600,HandGestures
372.58,372.58,teddyIsTouch,20250723152607,HandGestures
370.57,372.58,config38,20250723152607,HandGestures
373.59,373.59,teddyIsDestroy,20250723152607,HandGestures
381.34,381.34,teddyIsTouch,20250723152614,HandGestures
377.23,381.34,config39,20250723152614,HandGestures
382.34,382.34,teddyIsDestroy,20250723152614,HandGestures
389.04,389.04,MugIsTouch,20250723152623,HandGestures
386.52,389.04,config40,20250723152623,HandGestures
390.04,390.04,MugIsDestroy,20250723152623,HandGestures
397.2,397.2,MugIsTouch,20250723152631,HandGestures
394.58,397.2,config41,20250723152631,HandGestures
398.2,398.2,MugIsDestroy,20250723152631,HandGestures
405.28,405.28,MugIsTouch,20250723152639,HandGestures
402.72,405.28,config42,20250723152639,HandGestures
406.29,406.29,MugIsDestroy,20250723152639,HandGestures
412.72,412.72,MugIsTouch,20250723152647,HandGestures
410.3,412.72,config43,20250723152647,HandGestures
413.73,413.73,MugIsDestroy,20250723152647,HandGestures
421.28,421.28,MugIsTouch,20250723152654,HandGestures
417.58,421.28,config44,20250723152654,HandGestures
422.29,422.29,MugIsDestroy,20250723152654,HandGestures
427.44,427.44,MugIsTouch,20250723152702,HandGestures
425.37,427.44,config45,20250723152702,HandGestures
428.44,428.44,MugIsDestroy,20250723152702,HandGestures
437.88,437.88,MugIsTouch,20250723152709,HandGestures
432.57,437.88,config46,20250723152709,HandGestures
438.89,438.89,MugIsDestroy,20250723152709,HandGestures
445.86,445.86,MugIsTouch,20250723152719,HandGestures
442.89,445.86,config47,20250723152719,HandGestures
446.87,446.87,MugIsDestroy,20250723152719,HandGestures
458.18,458.18,CrackerBoxIsTouch,20250723152727,HandGestures
450.77,458.18,config48,20250723152727,HandGestures
459.19,459.19,CrackerBoxIsDestroy,20250723152727,HandGestures
467.42,467.42,CrackerBoxIsTouch,20250723152742,HandGestures
465.33,467.42,config49,20250723152742,HandGestures
468.43,468.43,CrackerBoxIsDestroy,20250723152742,HandGestures
474.84,474.84,CrackerBoxIsTouch,20250723152749,HandGestures
472.76,474.84,config50,20250723152749,HandGestures
475.84,475.84,CrackerBoxIsDestroy,20250723152749,HandGestures
483.62,483.62,CrackerBoxIsTouch,20250723152756,HandGestures
479.5,483.62,config51,20250723152756,HandGestures
484.62,484.62,CrackerBoxIsDestroy,20250723152756,HandGestures
490.12,490.12,CrackerBoxIsTouch,20250723152805,HandGestures
488.04,490.12,config52,20250723152805,HandGestures
491.13,491.13,CrackerBoxIsDestroy,20250723152805,HandGestures
