StartTime,EndTime,Name,SessionId,SceneName
23.26,23.26,SmallCubeIsTouch,20250723143227,HandGestures
20.64,23.26,config0,20250723143227,HandGestures
24.26,24.26,SmallCubeIsDestroy,20250723143227,HandGestures
30.16,30.16,SmallCubeIsTouch,20250723143233,HandGestures
27.11,30.16,config1,20250723143233,HandGestures
31.17,31.17,SmallCubeIsDestroy,20250723143233,HandGestures
37.68,37.68,SmallCubeIsTouch,20250723143241,HandGestures
34.96,37.68,config2,20250723143241,HandGestures
38.68,38.68,SmallCubeIsDestroy,20250723143241,HandGestures
44.38,44.38,SmallCubeIsTouch,20250723143248,HandGestures
41.58,44.38,config3,20250723143248,HandGestures
45.39,45.39,SmallCubeIsDestroy,20250723143248,HandGestures
52.82,52.82,SmallCubeIsTouch,20250723143256,HandGestures
49.99,52.82,config4,20250723143256,HandGestures
53.83,53.83,SmallCubeIsDestroy,20250723143256,HandGestures
59.18,59.18,SmallCubeIsTouch,20250723143303,HandGestures
56.64,59.18,config5,20250723143303,HandGestures
60.18,60.18,SmallCubeIsDestroy,20250723143303,HandGestures
68.62,68.62,SmallCubeIsTouch,20250723143312,HandGestures
65.87,68.62,config6,20250723143312,HandGestures
69.63,69.63,SmallCubeIsDestroy,20250723143312,HandGestures
75.82,75.82,SmallCubeIsTouch,20250723143319,HandGestures
72.97,75.82,config7,20250723143319,HandGestures
76.83,76.83,SmallCubeIsDestroy,20250723143319,HandGestures
84.82,84.82,MediumCubeIsTouch,20250723143326,HandGestures
79.89,84.82,config8,20250723143326,HandGestures
85.83,85.83,MediumCubeIsDestroy,20250723143326,HandGestures
91.14,91.14,MediumCubeIsTouch,20250723143335,HandGestures
88.61,91.14,config9,20250723143335,HandGestures
92.15,92.15,MediumCubeIsDestroy,20250723143335,HandGestures
97.70,97.70,MediumCubeIsTouch,20250723143341,HandGestures
95.21,97.70,config10,20250723143341,HandGestures
98.71,98.71,MediumCubeIsDestroy,20250723143341,HandGestures
104.62,104.62,MediumCubeIsTouch,20250723143348,HandGestures
101.83,104.62,config11,20250723143348,HandGestures
105.62,105.62,MediumCubeIsDestroy,20250723143348,HandGestures
111.56,111.56,MediumCubeIsTouch,20250723143354,HandGestures
108.39,111.56,config12,20250723143354,HandGestures
112.57,112.57,MediumCubeIsDestroy,20250723143354,HandGestures
118.62,118.62,MediumCubeIsTouch,20250723143402,HandGestures
115.96,118.62,config13,20250723143402,HandGestures
119.62,119.62,MediumCubeIsDestroy,20250723143402,HandGestures
125.30,125.30,MediumCubeIsTouch,20250723143409,HandGestures
122.87,125.30,config14,20250723143409,HandGestures
126.31,126.31,MediumCubeIsDestroy,20250723143409,HandGestures
131.80,131.80,MediumCubeIsTouch,20250723143415,HandGestures
129.11,131.80,config15,20250723143415,HandGestures
132.81,132.81,MediumCubeIsDestroy,20250723143415,HandGestures
138.90,138.90,BigCubeIsTouch,20250723143422,HandGestures
136.04,138.90,config16,20250723143422,HandGestures
139.90,139.90,BigCubeIsDestroy,20250723143422,HandGestures
148.80,148.80,BigCubeIsTouch,20250723143431,HandGestures
144.62,148.80,config17,20250723143431,HandGestures
149.80,149.80,BigCubeIsDestroy,20250723143431,HandGestures
156.58,156.58,BigCubeIsTouch,20250723143440,HandGestures
154.04,156.58,config18,20250723143440,HandGestures
157.58,157.58,BigCubeIsDestroy,20250723143440,HandGestures
164.28,164.28,BigCubeIsTouch,20250723143447,HandGestures
161.41,164.28,config19,20250723143447,HandGestures
165.29,165.29,BigCubeIsDestroy,20250723143447,HandGestures
171.26,171.26,BigCubeIsTouch,20250723143455,HandGestures
168.98,171.26,config20,20250723143455,HandGestures
172.26,172.26,BigCubeIsDestroy,20250723143455,HandGestures
178.12,178.12,BigCubeIsTouch,20250723143502,HandGestures
175.61,178.12,config21,20250723143502,HandGestures
179.12,179.12,BigCubeIsDestroy,20250723143502,HandGestures
184.54,184.54,BigCubeIsTouch,20250723143508,HandGestures
182.40,184.54,config22,20250723143508,HandGestures
185.56,185.56,BigCubeIsDestroy,20250723143508,HandGestures
191.76,191.76,BigCubeIsTouch,20250723143515,HandGestures
189.22,191.76,config23,20250723143515,HandGestures
192.77,192.77,BigCubeIsDestroy,20250723143515,HandGestures
199.08,199.08,ParallelepipedIsTouch,20250723143522,HandGestures
196.04,199.08,config24,20250723143522,HandGestures
200.09,200.09,ParallelepipedIsDestroy,20250723143522,HandGestures
205.84,205.84,ParallelepipedIsTouch,20250723143529,HandGestures
203.04,205.84,config25,20250723143529,HandGestures
206.85,206.85,ParallelepipedIsDestroy,20250723143529,HandGestures
212.64,212.64,ParallelepipedIsTouch,20250723143536,HandGestures
210.36,212.64,config26,20250723143536,HandGestures
213.65,213.65,ParallelepipedIsDestroy,20250723143536,HandGestures
219.64,219.64,ParallelepipedIsTouch,20250723143543,HandGestures
217.18,219.64,config27,20250723143543,HandGestures
220.65,220.65,ParallelepipedIsDestroy,20250723143543,HandGestures
226.40,226.40,ParallelepipedIsTouch,20250723143550,HandGestures
223.95,226.40,config28,20250723143550,HandGestures
227.40,227.40,ParallelepipedIsDestroy,20250723143550,HandGestures
233.42,233.42,ParallelepipedIsTouch,20250723143557,HandGestures
230.66,233.42,config29,20250723143557,HandGestures
234.43,234.43,ParallelepipedIsDestroy,20250723143557,HandGestures
240.30,240.30,ParallelepipedIsTouch,20250723143604,HandGestures
238.14,240.30,config30,20250723143604,HandGestures
241.30,241.30,ParallelepipedIsDestroy,20250723143604,HandGestures
247.64,247.64,ParallelepipedIsTouch,20250723143611,HandGestures
244.94,247.64,config31,20250723143611,HandGestures
248.65,248.65,ParallelepipedIsDestroy,20250723143611,HandGestures
255.68,255.68,teddyIsTouch,20250723143618,HandGestures
252.19,255.68,config32,20250723143618,HandGestures
256.69,256.69,teddyIsDestroy,20250723143618,HandGestures
263.40,263.40,teddyIsTouch,20250723143627,HandGestures
260.44,263.40,config33,20250723143627,HandGestures
264.41,264.41,teddyIsDestroy,20250723143627,HandGestures
270.28,270.28,teddyIsTouch,20250723143634,HandGestures
268.08,270.28,config34,20250723143634,HandGestures
271.29,271.29,teddyIsDestroy,20250723143634,HandGestures
278.54,278.54,teddyIsTouch,20250723143641,HandGestures
275.19,278.54,config35,20250723143641,HandGestures
279.55,279.55,teddyIsDestroy,20250723143641,HandGestures
285.10,285.10,teddyIsTouch,20250723143649,HandGestures
282.91,285.10,config36,20250723143649,HandGestures
286.11,286.11,teddyIsDestroy,20250723143649,HandGestures
292.64,292.64,teddyIsTouch,20250723143656,HandGestures
289.66,292.64,config37,20250723143656,HandGestures
293.65,293.65,teddyIsDestroy,20250723143656,HandGestures
301.06,301.06,teddyIsTouch,20250723143704,HandGestures
298.23,301.06,config38,20250723143704,HandGestures
302.07,302.07,teddyIsDestroy,20250723143704,HandGestures
307.30,307.30,teddyIsTouch,20250723143711,HandGestures
305.18,307.30,config39,20250723143711,HandGestures
308.30,308.30,teddyIsDestroy,20250723143711,HandGestures
314.90,314.90,MugIsTouch,20250723143718,HandGestures
312.27,314.90,config40,20250723143718,HandGestures
315.90,315.90,MugIsDestroy,20250723143718,HandGestures
321.40,321.40,MugIsTouch,20250723143725,HandGestures
318.98,321.40,config41,20250723143725,HandGestures
322.41,322.41,MugIsDestroy,20250723143725,HandGestures
328.00,328.00,MugIsTouch,20250723143732,HandGestures
